path_item_id,path_id,learner_id,resource_id,skill_id,skill_name,sequence_order,status,estimated_minutes,required
ITEM01176,PATH0196,LRN0196,RES0102,SK034,Database Design (RDBMS),6,planned,420,True
ITEM01177,PATH0197,LRN0197,RES0056,SK019,Advanced SQL,1,planned,690,True
ITEM01178,PATH0197,LRN0197,RES0151,SK051,Data Modeling,2,planned,120,True
ITEM01179,PATH0197,LRN0197,RES0157,SK053,ETL Fundamentals,3,mastered_skip,240,False
ITEM01180,PATH0197,LRN0197,RES0169,SK057,Apache Spark Basics,4,mastered_skip,480,False
ITEM01181,PATH0197,LRN0197,RES0162,SK054,Data Warehousing,5,planned,420,True
ITEM01182,PATH0197,LRN0197,RES0179,SK060,Data Pipeline Design,6,planned,690,True
ITEM01183,PATH0198,LRN0198,RES0121,SK041,Linux Fundamentals,1,planned,120,True
ITEM01184,PATH0198,LRN0198,RES0124,SK042,Cloud Computing Basics,2,mastered_skip,120,False
ITEM01185,PATH0198,LRN0198,RES0130,SK044,AWS Core Services,3,mastered_skip,240,False
ITEM01186,PATH0198,LRN0198,RES0135,SK045,Docker Fundamentals,4,planned,540,True
ITEM01187,PATH0198,LRN0198,RES0140,SK047,Kubernetes Basics,5,planned,570,True
ITEM01188,PATH0198,LRN0198,RES0142,SK048,CI/CD Pipelines,6,planned,480,True
ITEM01189,PATH0199,LRN0199,RES0034,SK012,SQL Basics,1,mastered_skip,120,False
ITEM01190,PATH0199,LRN0199,RES0055,SK019,Advanced SQL,2,mastered_skip,600,False
ITEM01191,PATH0199,LRN0199,RES0039,SK013,Excel for Data Analysis,3,planned,420,True
ITEM01192,PATH0199,LRN0199,RES0047,SK016,Data Visualization,4,planned,450,True
ITEM01193,PATH0199,LRN0199,RES0031,SK011,Descriptive Statistics,5,planned,120,True
ITEM01194,PATH0199,LRN0199,RES0052,SK018,Exploratory Data Analysis,6,mastered_skip,480,False
ITEM01195,PATH0200,LRN0200,RES0007,SK003,Python Data Structures,1,mastered_skip,240,False
ITEM01196,PATH0200,LRN0200,RES0051,SK017,Inferential Statistics,2,planned,660,True
ITEM01197,PATH0200,LRN0200,RES0062,SK021,ML Foundations,3,planned,210,True
ITEM01198,PATH0200,LRN0200,RES0064,SK022,Regression Techniques,4,planned,120,True
ITEM01199,PATH0200,LRN0200,RES0067,SK023,Classification Techniques,5,mastered_skip,240,False
ITEM01200,PATH0200,LRN0200,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM01201,PATH0201,LRN0201,RES0063,SK021,ML Foundations,1,planned,300,True
ITEM01202,PATH0201,LRN0201,RES0074,SK025,Feature Engineering,2,planned,450,True
ITEM01203,PATH0201,LRN0201,RES0079,SK027,Neural Networks,3,planned,480,True
ITEM01204,PATH0201,LRN0201,RES0082,SK028,Deep Learning,4,mastered_skip,480,False
ITEM01205,PATH0201,LRN0201,RES0148,SK050,Model Deployment,5,mastered_skip,600,False
ITEM01206,PATH0201,LRN0201,RES0072,SK024,Model Evaluation,6,planned,420,True
ITEM01207,PATH0202,LRN0202,RES0092,SK031,HTML & CSS,1,planned,210,True
ITEM01208,PATH0202,LRN0202,RES0094,SK032,JavaScript Basics,2,planned,120,True
ITEM01209,PATH0202,LRN0202,RES0103,SK035,React Fundamentals,3,mastered_skip,360,False
ITEM01210,PATH0202,LRN0202,RES0106,SK036,Node.js Basics,4,mastered_skip,360,False
ITEM01211,PATH0202,LRN0202,RES0111,SK037,REST API Design,5,planned,660,True
ITEM01212,PATH0202,LRN0202,RES0101,SK034,Database Design (RDBMS),6,planned,330,True
ITEM01213,PATH0203,LRN0203,RES0055,SK019,Advanced SQL,1,planned,600,True
ITEM01214,PATH0203,LRN0203,RES0151,SK051,Data Modeling,2,mastered_skip,120,False
ITEM01215,PATH0203,LRN0203,RES0157,SK053,ETL Fundamentals,3,mastered_skip,240,False
ITEM01216,PATH0203,LRN0203,RES0171,SK057,Apache Spark Basics,4,planned,660,True
ITEM01217,PATH0203,LRN0203,RES0161,SK054,Data Warehousing,5,planned,330,True
ITEM01218,PATH0203,LRN0203,RES0178,SK060,Data Pipeline Design,6,planned,600,True
ITEM01219,PATH0204,LRN0204,RES0121,SK041,Linux Fundamentals,1,mastered_skip,120,False
ITEM01220,PATH0204,LRN0204,RES0124,SK042,Cloud Computing Basics,2,mastered_skip,120,False
ITEM01221,PATH0204,LRN0204,RES0132,SK044,AWS Core Services,3,planned,420,True
ITEM01222,PATH0204,LRN0204,RES0134,SK045,Docker Fundamentals,4,planned,450,True
ITEM01223,PATH0204,LRN0204,RES0139,SK047,Kubernetes Basics,5,planned,480,True
ITEM01224,PATH0204,LRN0204,RES0142,SK048,CI/CD Pipelines,6,mastered_skip,480,False
ITEM01225,PATH0205,LRN0205,RES0034,SK012,SQL Basics,1,mastered_skip,120,False
ITEM01226,PATH0205,LRN0205,RES0057,SK019,Advanced SQL,2,planned,780,True
ITEM01227,PATH0205,LRN0205,RES0038,SK013,Excel for Data Analysis,3,planned,330,True
ITEM01228,PATH0205,LRN0205,RES0046,SK016,Data Visualization,4,planned,360,True
ITEM01229,PATH0205,LRN0205,RES0031,SK011,Descriptive Statistics,5,mastered_skip,120,False
ITEM01230,PATH0205,LRN0205,RES0052,SK018,Exploratory Data Analysis,6,mastered_skip,480,False
ITEM01231,PATH0206,LRN0206,RES0009,SK003,Python Data Structures,1,planned,420,True
ITEM01232,PATH0206,LRN0206,RES0050,SK017,Inferential Statistics,2,planned,570,True
ITEM01233,PATH0206,LRN0206,RES0061,SK021,ML Foundations,3,planned,120,True
ITEM01234,PATH0206,LRN0206,RES0064,SK022,Regression Techniques,4,mastered_skip,120,False
ITEM01235,PATH0206,LRN0206,RES0067,SK023,Classification Techniques,5,mastered_skip,240,False
ITEM01236,PATH0206,LRN0206,RES0072,SK024,Model Evaluation,6,planned,420,True
ITEM01237,PATH0207,LRN0207,RES0062,SK021,ML Foundations,1,planned,210,True
ITEM01238,PATH0207,LRN0207,RES0073,SK025,Feature Engineering,2,planned,360,True
ITEM01239,PATH0207,LRN0207,RES0079,SK027,Neural Networks,3,mastered_skip,480,False
ITEM01240,PATH0207,LRN0207,RES0082,SK028,Deep Learning,4,mastered_skip,480,False
ITEM01241,PATH0207,LRN0207,RES0150,SK050,Model Deployment,5,planned,780,True
ITEM01242,PATH0207,LRN0207,RES0071,SK024,Model Evaluation,6,planned,330,True
ITEM01243,PATH0208,LRN0208,RES0091,SK031,HTML & CSS,1,mastered_skip,120,False
ITEM01244,PATH0208,LRN0208,RES0094,SK032,JavaScript Basics,2,mastered_skip,120,False
ITEM01245,PATH0208,LRN0208,RES0103,SK035,React Fundamentals,3,mastered_skip,360,False
ITEM01246,PATH0208,LRN0208,RES0108,SK036,Node.js Basics,4,planned,540,True
ITEM01247,PATH0208,LRN0208,RES0110,SK037,REST API Design,5,planned,570,True
ITEM01248,PATH0208,LRN0208,RES0100,SK034,Database Design (RDBMS),6,planned,240,True
ITEM01249,PATH0209,LRN0209,RES0055,SK019,Advanced SQL,1,mastered_skip,600,False
ITEM01250,PATH0209,LRN0209,RES0151,SK051,Data Modeling,2,mastered_skip,120,False
ITEM01251,PATH0209,LRN0209,RES0159,SK053,ETL Fundamentals,3,planned,420,True
ITEM01252,PATH0209,LRN0209,RES0170,SK057,Apache Spark Basics,4,planned,570,True
ITEM01253,PATH0209,LRN0209,RES0160,SK054,Data Warehousing,5,mastered_skip,240,False
ITEM01254,PATH0209,LRN0209,RES0178,SK060,Data Pipeline Design,6,mastered_skip,600,False
ITEM01255,PATH0210,LRN0210,RES0121,SK041,Linux Fundamentals,1,mastered_skip,120,False
ITEM01256,PATH0210,LRN0210,RES0126,SK042,Cloud Computing Basics,2,planned,300,True
ITEM01257,PATH0210,LRN0210,RES0131,SK044,AWS Core Services,3,planned,330,True
ITEM01258,PATH0210,LRN0210,RES0133,SK045,Docker Fundamentals,4,planned,360,True
ITEM01259,PATH0210,LRN0210,RES0139,SK047,Kubernetes Basics,5,mastered_skip,480,False
ITEM01260,PATH0210,LRN0210,RES0142,SK048,CI/CD Pipelines,6,mastered_skip,480,False
ITEM01261,PATH0211,LRN0211,RES0036,SK012,SQL Basics,1,planned,300,True
ITEM01262,PATH0211,LRN0211,RES0056,SK019,Advanced SQL,2,planned,690,True
ITEM01263,PATH0211,LRN0211,RES0037,SK013,Excel for Data Analysis,3,planned,240,True
ITEM01264,PATH0211,LRN0211,RES0046,SK016,Data Visualization,4,mastered_skip,360,False
ITEM01265,PATH0211,LRN0211,RES0031,SK011,Descriptive Statistics,5,mastered_skip,120,False
ITEM01266,PATH0211,LRN0211,RES0054,SK018,Exploratory Data Analysis,6,planned,660,True
ITEM01267,PATH0212,LRN0212,RES0008,SK003,Python Data Structures,1,planned,330,True
ITEM01268,PATH0212,LRN0212,RES0049,SK017,Inferential Statistics,2,mastered_skip,480,False
ITEM01269,PATH0212,LRN0212,RES0061,SK021,ML Foundations,3,mastered_skip,120,False
ITEM01270,PATH0212,LRN0212,RES0064,SK022,Regression Techniques,4,mastered_skip,120,False
ITEM01271,PATH0212,LRN0212,RES0069,SK023,Classification Techniques,5,planned,420,True
ITEM01272,PATH0212,LRN0212,RES0071,SK024,Model Evaluation,6,planned,330,True
ITEM01273,PATH0213,LRN0213,RES0061,SK021,ML Foundations,1,planned,120,True
ITEM01274,PATH0213,LRN0213,RES0073,SK025,Feature Engineering,2,mastered_skip,360,False
ITEM01275,PATH0213,LRN0213,RES0079,SK027,Neural Networks,3,mastered_skip,480,False
ITEM01276,PATH0213,LRN0213,RES0084,SK028,Deep Learning,4,planned,660,True
ITEM01277,PATH0213,LRN0213,RES0149,SK050,Model Deployment,5,planned,690,True
ITEM01278,PATH0213,LRN0213,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM01279,PATH0214,LRN0214,RES0091,SK031,HTML & CSS,1,mastered_skip,120,False
ITEM01280,PATH0214,LRN0214,RES0094,SK032,JavaScript Basics,2,mastered_skip,120,False
ITEM01281,PATH0214,LRN0214,RES0105,SK035,React Fundamentals,3,planned,540,True
ITEM01282,PATH0214,LRN0214,RES0107,SK036,Node.js Basics,4,planned,450,True
ITEM01283,PATH0214,LRN0214,RES0109,SK037,REST API Design,5,planned,480,True
ITEM01284,PATH0214,LRN0214,RES0100,SK034,Database Design (RDBMS),6,mastered_skip,240,False
ITEM01285,PATH0215,LRN0215,RES0055,SK019,Advanced SQL,1,mastered_skip,600,False
ITEM01286,PATH0215,LRN0215,RES0153,SK051,Data Modeling,2,planned,300,True
ITEM01287,PATH0215,LRN0215,RES0158,SK053,ETL Fundamentals,3,planned,330,True
ITEM01288,PATH0215,LRN0215,RES0169,SK057,Apache Spark Basics,4,mastered_skip,480,False
ITEM01289,PATH0215,LRN0215,RES0160,SK054,Data Warehousing,5,mastered_skip,240,False
ITEM01290,PATH0215,LRN0215,RES0178,SK060,Data Pipeline Design,6,mastered_skip,600,False
ITEM01291,PATH0216,LRN0216,RES0123,SK041,Linux Fundamentals,1,planned,300,True
ITEM01292,PATH0216,LRN0216,RES0125,SK042,Cloud Computing Basics,2,planned,210,True
ITEM01293,PATH0216,LRN0216,RES0130,SK044,AWS Core Services,3,planned,240,True
ITEM01294,PATH0216,LRN0216,RES0133,SK045,Docker Fundamentals,4,mastered_skip,360,False
ITEM01295,PATH0216,LRN0216,RES0139,SK047,Kubernetes Basics,5,mastered_skip,480,False
ITEM01296,PATH0216,LRN0216,RES0144,SK048,CI/CD Pipelines,6,planned,660,True
ITEM01297,PATH0217,LRN0217,RES0035,SK012,SQL Basics,1,planned,210,True
ITEM01298,PATH0217,LRN0217,RES0055,SK019,Advanced SQL,2,mastered_skip,600,False
ITEM01299,PATH0217,LRN0217,RES0037,SK013,Excel for Data Analysis,3,mastered_skip,240,False
ITEM01300,PATH0217,LRN0217,RES0046,SK016,Data Visualization,4,mastered_skip,360,False
ITEM01301,PATH0217,LRN0217,RES0033,SK011,Descriptive Statistics,5,planned,300,True
ITEM01302,PATH0217,LRN0217,RES0053,SK018,Exploratory Data Analysis,6,planned,570,True
ITEM01303,PATH0218,LRN0218,RES0007,SK003,Python Data Structures,1,planned,240,True
ITEM01304,PATH0218,LRN0218,RES0049,SK017,Inferential Statistics,2,mastered_skip,480,False
ITEM01305,PATH0218,LRN0218,RES0061,SK021,ML Foundations,3,mastered_skip,120,False
ITEM01306,PATH0218,LRN0218,RES0066,SK022,Regression Techniques,4,planned,300,True
ITEM01307,PATH0218,LRN0218,RES0068,SK023,Classification Techniques,5,planned,330,True
ITEM01308,PATH0218,LRN0218,RES0070,SK024,Model Evaluation,6,planned,240,True
ITEM01309,PATH0219,LRN0219,RES0061,SK021,ML Foundations,1,mastered_skip,120,False
ITEM01310,PATH0219,LRN0219,RES0073,SK025,Feature Engineering,2,mastered_skip,360,False
ITEM01311,PATH0219,LRN0219,RES0081,SK027,Neural Networks,3,planned,660,True
ITEM01312,PATH0219,LRN0219,RES0083,SK028,Deep Learning,4,planned,570,True
ITEM01313,PATH0219,LRN0219,RES0148,SK050,Model Deployment,5,mastered_skip,600,False
ITEM01314,PATH0219,LRN0219,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM01315,PATH0220,LRN0220,RES0091,SK031,HTML & CSS,1,mastered_skip,120,False
ITEM01316,PATH0220,LRN0220,RES0096,SK032,JavaScript Basics,2,planned,300,True
ITEM01317,PATH0220,LRN0220,RES0104,SK035,React Fundamentals,3,planned,450,True
ITEM01318,PATH0220,LRN0220,RES0106,SK036,Node.js Basics,4,planned,360,True
ITEM01319,PATH0220,LRN0220,RES0109,SK037,REST API Design,5,mastered_skip,480,False
ITEM01320,PATH0220,LRN0220,RES0100,SK034,Database Design (RDBMS),6,mastered_skip,240,False
ITEM01321,PATH0221,LRN0221,RES0057,SK019,Advanced SQL,1,planned,780,True
ITEM01322,PATH0221,LRN0221,RES0152,SK051,Data Modeling,2,planned,210,True
ITEM01323,PATH0221,LRN0221,RES0157,SK053,ETL Fundamentals,3,planned,240,True
ITEM01324,PATH0221,LRN0221,RES0169,SK057,Apache Spark Basics,4,mastered_skip,480,False
ITEM01325,PATH0221,LRN0221,RES0160,SK054,Data Warehousing,5,mastered_skip,240,False
ITEM01326,PATH0221,LRN0221,RES0180,SK060,Data Pipeline Design,6,planned,780,True
ITEM01327,PATH0222,LRN0222,RES0122,SK041,Linux Fundamentals,1,planned,210,True
ITEM01328,PATH0222,LRN0222,RES0124,SK042,Cloud Computing Basics,2,mastered_skip,120,False
ITEM01329,PATH0222,LRN0222,RES0130,SK044,AWS Core Services,3,mastered_skip,240,False
ITEM01330,PATH0222,LRN0222,RES0133,SK045,Docker Fundamentals,4,mastered_skip,360,False
ITEM01331,PATH0222,LRN0222,RES0141,SK047,Kubernetes Basics,5,planned,660,True
ITEM01332,PATH0222,LRN0222,RES0143,SK048,CI/CD Pipelines,6,planned,570,True
ITEM01333,PATH0223,LRN0223,RES0034,SK012,SQL Basics,1,mastered_skip,120,False
ITEM01334,PATH0223,LRN0223,RES0055,SK019,Advanced SQL,2,mastered_skip,600,False
ITEM01335,PATH0223,LRN0223,RES0037,SK013,Excel for Data Analysis,3,mastered_skip,240,False
ITEM01336,PATH0223,LRN0223,RES0048,SK016,Data Visualization,4,planned,540,True
ITEM01337,PATH0223,LRN0223,RES0032,SK011,Descriptive Statistics,5,planned,210,True
ITEM01338,PATH0223,LRN0223,RES0052,SK018,Exploratory Data Analysis,6,mastered_skip,480,False
ITEM01339,PATH0224,LRN0224,RES0007,SK003,Python Data Structures,1,mastered_skip,240,False
ITEM01340,PATH0224,LRN0224,RES0049,SK017,Inferential Statistics,2,mastered_skip,480,False
ITEM01341,PATH0224,LRN0224,RES0063,SK021,ML Foundations,3,planned,300,True
ITEM01342,PATH0224,LRN0224,RES0065,SK022,Regression Techniques,4,planned,210,True
ITEM01343,PATH0224,LRN0224,RES0067,SK023,Classification Techniques,5,mastered_skip,240,False
ITEM01344,PATH0224,LRN0224,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM01345,PATH0225,LRN0225,RES0061,SK021,ML Foundations,1,mastered_skip,120,False
ITEM01346,PATH0225,LRN0225,RES0075,SK025,Feature Engineering,2,planned,540,True
ITEM01347,PATH0225,LRN0225,RES0080,SK027,Neural Networks,3,planned,570,True
ITEM01348,PATH0225,LRN0225,RES0082,SK028,Deep Learning,4,planned,480,True
ITEM01349,PATH0225,LRN0225,RES0148,SK050,Model Deployment,5,mastered_skip,600,False
ITEM01350,PATH0225,LRN0225,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM01351,PATH0226,LRN0226,RES0093,SK031,HTML & CSS,1,planned,300,True
ITEM01352,PATH0226,LRN0226,RES0095,SK032,JavaScript Basics,2,planned,210,True
ITEM01353,PATH0226,LRN0226,RES0103,SK035,React Fundamentals,3,planned,360,True
ITEM01354,PATH0226,LRN0226,RES0106,SK036,Node.js Basics,4,mastered_skip,360,False
ITEM01355,PATH0226,LRN0226,RES0109,SK037,REST API Design,5,mastered_skip,480,False
ITEM01356,PATH0226,LRN0226,RES0102,SK034,Database Design (RDBMS),6,planned,420,True
ITEM01357,PATH0227,LRN0227,RES0056,SK019,Advanced SQL,1,planned,690,True
ITEM01358,PATH0227,LRN0227,RES0151,SK051,Data Modeling,2,planned,120,True
ITEM01359,PATH0227,LRN0227,RES0157,SK053,ETL Fundamentals,3,mastered_skip,240,False
ITEM01360,PATH0227,LRN0227,RES0169,SK057,Apache Spark Basics,4,mastered_skip,480,False
ITEM01361,PATH0227,LRN0227,RES0162,SK054,Data Warehousing,5,planned,420,True
ITEM01362,PATH0227,LRN0227,RES0179,SK060,Data Pipeline Design,6,planned,690,True
ITEM01363,PATH0228,LRN0228,RES0121,SK041,Linux Fundamentals,1,planned,120,True
ITEM01364,PATH0228,LRN0228,RES0124,SK042,Cloud Computing Basics,2,mastered_skip,120,False
ITEM01365,PATH0228,LRN0228,RES0130,SK044,AWS Core Services,3,mastered_skip,240,False
ITEM01366,PATH0228,LRN0228,RES0135,SK045,Docker Fundamentals,4,planned,540,True
ITEM01367,PATH0228,LRN0228,RES0140,SK047,Kubernetes Basics,5,planned,570,True
ITEM01368,PATH0228,LRN0228,RES0142,SK048,CI/CD Pipelines,6,planned,480,True
ITEM01369,PATH0229,LRN0229,RES0034,SK012,SQL Basics,1,mastered_skip,120,False
ITEM01370,PATH0229,LRN0229,RES0055,SK019,Advanced SQL,2,mastered_skip,600,False
ITEM01371,PATH0229,LRN0229,RES0039,SK013,Excel for Data Analysis,3,planned,420,True
ITEM01372,PATH0229,LRN0229,RES0047,SK016,Data Visualization,4,planned,450,True
ITEM01373,PATH0229,LRN0229,RES0031,SK011,Descriptive Statistics,5,planned,120,True
ITEM01374,PATH0229,LRN0229,RES0052,SK018,Exploratory Data Analysis,6,mastered_skip,480,False
ITEM01375,PATH0230,LRN0230,RES0007,SK003,Python Data Structures,1,mastered_skip,240,False
ITEM01376,PATH0230,LRN0230,RES0051,SK017,Inferential Statistics,2,planned,660,True
ITEM01377,PATH0230,LRN0230,RES0062,SK021,ML Foundations,3,planned,210,True
ITEM01378,PATH0230,LRN0230,RES0064,SK022,Regression Techniques,4,planned,120,True
ITEM01379,PATH0230,LRN0230,RES0067,SK023,Classification Techniques,5,mastered_skip,240,False
ITEM01380,PATH0230,LRN0230,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM01381,PATH0231,LRN0231,RES0063,SK021,ML Foundations,1,planned,300,True
ITEM01382,PATH0231,LRN0231,RES0074,SK025,Feature Engineering,2,planned,450,True
ITEM01383,PATH0231,LRN0231,RES0079,SK027,Neural Networks,3,planned,480,True
ITEM01384,PATH0231,LRN0231,RES0082,SK028,Deep Learning,4,mastered_skip,480,False
ITEM01385,PATH0231,LRN0231,RES0148,SK050,Model Deployment,5,mastered_skip,600,False
ITEM01386,PATH0231,LRN0231,RES0072,SK024,Model Evaluation,6,planned,420,True
ITEM01387,PATH0232,LRN0232,RES0092,SK031,HTML & CSS,1,planned,210,True
ITEM01388,PATH0232,LRN0232,RES0094,SK032,JavaScript Basics,2,planned,120,True
ITEM01389,PATH0232,LRN0232,RES0103,SK035,React Fundamentals,3,mastered_skip,360,False
ITEM01390,PATH0232,LRN0232,RES0106,SK036,Node.js Basics,4,mastered_skip,360,False
ITEM01391,PATH0232,LRN0232,RES0111,SK037,REST API Design,5,planned,660,True
ITEM01392,PATH0232,LRN0232,RES0101,SK034,Database Design (RDBMS),6,planned,330,True
ITEM01393,PATH0233,LRN0233,RES0055,SK019,Advanced SQL,1,mastered_skip,600,False
ITEM01394,PATH0233,LRN0233,RES0151,SK051,Data Modeling,2,mastered_skip,120,False
ITEM01395,PATH0233,LRN0233,RES0157,SK053,ETL Fundamentals,3,mastered_skip,240,False
ITEM01396,PATH0233,LRN0233,RES0171,SK057,Apache Spark Basics,4,planned,660,True
ITEM01397,PATH0233,LRN0233,RES0161,SK054,Data Warehousing,5,planned,330,True
ITEM01398,PATH0233,LRN0233,RES0178,SK060,Data Pipeline Design,6,planned,600,True
ITEM01399,PATH0234,LRN0234,RES0121,SK041,Linux Fundamentals,1,mastered_skip,120,False
ITEM01400,PATH0234,LRN0234,RES0124,SK042,Cloud Computing Basics,2,mastered_skip,120,False
ITEM01401,PATH0234,LRN0234,RES0132,SK044,AWS Core Services,3,planned,420,True
ITEM01402,PATH0234,LRN0234,RES0134,SK045,Docker Fundamentals,4,planned,450,True
ITEM01403,PATH0234,LRN0234,RES0139,SK047,Kubernetes Basics,5,mastered_skip,480,False
ITEM01404,PATH0234,LRN0234,RES0142,SK048,CI/CD Pipelines,6,mastered_skip,480,False
ITEM01405,PATH0235,LRN0235,RES0034,SK012,SQL Basics,1,mastered_skip,120,False
ITEM01406,PATH0235,LRN0235,RES0057,SK019,Advanced SQL,2,planned,780,True
ITEM01407,PATH0235,LRN0235,RES0038,SK013,Excel for Data Analysis,3,planned,330,True
ITEM01408,PATH0235,LRN0235,RES0046,SK016,Data Visualization,4,planned,360,True
ITEM01409,PATH0235,LRN0235,RES0031,SK011,Descriptive Statistics,5,mastered_skip,120,False
ITEM01410,PATH0235,LRN0235,RES0052,SK018,Exploratory Data Analysis,6,mastered_skip,480,False
ITEM01411,PATH0236,LRN0236,RES0009,SK003,Python Data Structures,1,planned,420,True
ITEM01412,PATH0236,LRN0236,RES0050,SK017,Inferential Statistics,2,planned,570,True
ITEM01413,PATH0236,LRN0236,RES0061,SK021,ML Foundations,3,mastered_skip,120,False
ITEM01414,PATH0236,LRN0236,RES0064,SK022,Regression Techniques,4,mastered_skip,120,False
ITEM01415,PATH0236,LRN0236,RES0067,SK023,Classification Techniques,5,mastered_skip,240,False
ITEM01416,PATH0236,LRN0236,RES0072,SK024,Model Evaluation,6,planned,420,True
ITEM01417,PATH0237,LRN0237,RES0062,SK021,ML Foundations,1,planned,210,True
ITEM01418,PATH0237,LRN0237,RES0073,SK025,Feature Engineering,2,planned,360,True
ITEM01419,PATH0237,LRN0237,RES0079,SK027,Neural Networks,3,mastered_skip,480,False
ITEM01420,PATH0237,LRN0237,RES0082,SK028,Deep Learning,4,mastered_skip,480,False
ITEM01421,PATH0237,LRN0237,RES0150,SK050,Model Deployment,5,planned,780,True
ITEM01422,PATH0237,LRN0237,RES0071,SK024,Model Evaluation,6,planned,330,True
ITEM01423,PATH0238,LRN0238,RES0091,SK031,HTML & CSS,1,planned,120,True
ITEM01424,PATH0238,LRN0238,RES0094,SK032,JavaScript Basics,2,mastered_skip,120,False
ITEM01425,PATH0238,LRN0238,RES0103,SK035,React Fundamentals,3,mastered_skip,360,False
ITEM01426,PATH0238,LRN0238,RES0108,SK036,Node.js Basics,4,planned,540,True
ITEM01427,PATH0238,LRN0238,RES0110,SK037,REST API Design,5,planned,570,True
ITEM01428,PATH0238,LRN0238,RES0100,SK034,Database Design (RDBMS),6,mastered_skip,240,False
ITEM01429,PATH0239,LRN0239,RES0055,SK019,Advanced SQL,1,mastered_skip,600,False
ITEM01430,PATH0239,LRN0239,RES0151,SK051,Data Modeling,2,mastered_skip,120,False
ITEM01431,PATH0239,LRN0239,RES0159,SK053,ETL Fundamentals,3,planned,420,True
ITEM01432,PATH0239,LRN0239,RES0170,SK057,Apache Spark Basics,4,planned,570,True
ITEM01433,PATH0239,LRN0239,RES0160,SK054,Data Warehousing,5,planned,240,True
ITEM01434,PATH0239,LRN0239,RES0178,SK060,Data Pipeline Design,6,mastered_skip,600,False
ITEM01435,PATH0240,LRN0240,RES0121,SK041,Linux Fundamentals,1,mastered_skip,120,False
ITEM01436,PATH0240,LRN0240,RES0126,SK042,Cloud Computing Basics,2,planned,300,True
ITEM01437,PATH0240,LRN0240,RES0131,SK044,AWS Core Services,3,planned,330,True
ITEM01438,PATH0240,LRN0240,RES0133,SK045,Docker Fundamentals,4,planned,360,True
ITEM01439,PATH0240,LRN0240,RES0139,SK047,Kubernetes Basics,5,mastered_skip,480,False
ITEM01440,PATH0240,LRN0240,RES0142,SK048,CI/CD Pipelines,6,mastered_skip,480,False
